symbol,Date,Open,High,Low,Close
INFY,2013-06-25,297.5,298.36,293.12,296.74
INFY,2013-06-26,298.95,301.83,296.46,299.92
INFY,2013-06-27,302.62,312.49,301.58,310.35
INFY,2013-06-28,308.9,313.47,303.0,312.36
INFY,2013-07-01,308.62,309.19,305.14,306.38
INFY,2013-07-02,306.01,307.94,300.0,300.49
INFY,2013-07-03,300.12,306.49,299.08,300.56
INFY,2013-07-04,304.12,309.39,302.5,308.5
INFY,2013-07-05,308.38,310.44,304.84,307.02
INFY,2013-07-08,310.62,311.75,307.56,308.52
INFY,2013-07-09,310.12,314.25,310.12,312.27
INFY,2013-07-10,313.12,315.0,311.62,312.64
INFY,2013-07-11,316.88,320.43,313.72,316.04
INFY,2013-07-12,347.64,363.2,343.75,350.52
INFY,2013-07-15,348.13,348.75,341.04,342.84
INFY,2013-07-16,337.76,346.33,335.13,341.1
INFY,2013-07-17,341.46,344.79,341.46,343.86
INFY,2013-07-18,344.25,352.19,342.36,350.09
INFY,2013-07-19,350.38,358.12,350.38,355.93
INFY,2013-07-22,352.77,361.86,352.75,359.59
INFY,2013-07-23,361.25,364.64,361.25,362.74
INFY,2013-07-24,360.0,365.88,360.0,363.58
INFY,2013-07-25,363.62,368.17,362.62,364.41
INFY,2013-07-26,366.25,369.12,362.83,364.16
INFY,2013-07-29,363.75,368.0,363.75,365.15
INFY,2013-07-30,366.38,371.62,366.38,369.46
INFY,2013-07-31,371.12,373.95,366.02,371.21
INFY,2013-08-01,373.5,374.39,369.59,371.83
INFY,2013-08-02,373.12,377.5,372.64,376.1
INFY,2013-08-05,374.85,378.12,374.56,376.13
INFY,2013-08-06,376.0,376.5,368.88,373.42
INFY,2013-08-07,371.88,375.35,368.91,370.42
INFY,2013-08-08,367.5,372.25,367.5,370.57
INFY,2013-08-12,372.0,377.5,371.38,375.67
INFY,2013-08-13,376.01,386.75,376.0,385.45
INFY,2013-08-14,383.75,386.86,380.32,383.71
INFY,2013-08-16,377.5,379.99,370.96,372.3
INFY,2013-08-19,373.76,378.37,368.87,375.62
INFY,2013-08-20,377.5,377.62,372.81,375.83
INFY,2013-08-21,374.35,374.35,365.26,369.84
INFY,2013-08-22,373.62,379.56,370.5,377.52
INFY,2013-08-23,375.62,377.49,372.79,375.09
INFY,2013-08-26,377.49,381.23,376.06,378.84
INFY,2013-08-27,379.0,385.0,378.99,382.01
INFY,2013-08-28,381.5,391.25,381.5,389.53
INFY,2013-08-29,383.75,390.87,382.62,388.08
INFY,2013-08-30,386.5,390.36,379.69,388.23
INFY,2013-09-02,384.64,390.95,383.08,385.74
INFY,2013-09-03,384.0,386.81,377.1,379.21
INFY,2013-09-04,382.46,392.49,381.95,389.09
INFY,2013-09-05,387.09,387.09,374.39,375.6
INFY,2013-09-06,375.74,383.99,375.74,378.63
INFY,2013-09-10,379.0,398.5,379.0,394.86
INFY,2013-09-11,393.12,396.62,388.47,389.89
INFY,2013-09-12,388.12,389.89,381.0,383.23
INFY,2013-09-13,382.53,383.23,376.66,378.51
INFY,2013-09-16,378.12,382.24,372.51,374.17
INFY,2013-09-17,377.12,378.74,373.88,377.83
INFY,2013-09-18,378.12,378.66,375.62,377.14
INFY,2013-09-19,374.88,379.38,374.04,377.38
INFY,2013-09-20,375.0,379.0,372.94,374.39
INFY,2013-09-23,375.62,380.49,375.13,377.42
INFY,2013-09-24,378.75,378.88,374.61,376.89
INFY,2013-09-25,378.98,379.38,374.08,376.21
INFY,2013-09-26,379.25,379.61,375.12,376.54
INFY,2013-09-27,378.0,381.38,373.88,375.83
INFY,2013-09-30,377.52,381.88,374.69,376.62
INFY,2013-10-01,378.75,379.79,375.38,376.88
INFY,2013-10-03,379.38,380.88,377.5,379.64
INFY,2013-10-04,378.28,379.88,375.62,377.05
INFY,2013-10-07,376.88,379.97,375.8,377.73
INFY,2013-10-08,380.04,381.5,377.79,379.27
INFY,2013-10-09,378.38,391.42,376.25,388.73
INFY,2013-10-10,390.64,395.12,386.34,390.95
INFY,2013-10-11,416.88,417.25,394.6,409.31
INFY,2013-10-14,407.0,416.94,407.0,415.54
INFY,2013-10-15,415.5,420.88,414.1,419.35
INFY,2013-10-17,416.27,419.74,407.5,408.56
INFY,2013-10-18,410.75,415.49,407.62,414.32
INFY,2013-10-21,416.62,422.21,408.14,416.93
INFY,2013-10-22,417.25,420.52,415.67,417.79
INFY,2013-10-23,415.0,417.35,409.88,415.6
INFY,2013-10-24,412.79,421.88,411.26,413.59
INFY,2013-10-25,416.0,418.75,413.29,416.44
INFY,2013-10-28,414.65,416.86,411.64,415.43
INFY,2013-10-29,414.94,420.62,413.34,416.95
INFY,2013-10-30,413.88,417.36,413.43,415.49
INFY,2013-10-31,413.04,416.0,412.02,413.74
INFY,2013-11-01,412.5,414.38,408.67,409.59
INFY,2013-11-05,406.5,411.32,404.12,408.23
INFY,2013-11-06,409.41,414.02,409.41,413.27
INFY,2013-11-07,415.21,424.99,414.2,419.7
INFY,2013-11-08,418.75,423.65,418.75,420.01
INFY,2013-11-11,418.75,424.75,417.51,420.33
INFY,2013-11-12,420.31,421.88,416.01,417.11
INFY,2013-11-13,414.51,419.83,414.51,416.51
INFY,2013-11-14,419.04,421.88,418.76,419.28
INFY,2013-11-18,423.88,426.88,423.48,425.51
INFY,2013-11-19,425.75,431.0,425.01,430.37
INFY,2013-11-20,426.12,430.41,424.38,425.27
INFY,2013-11-21,424.5,425.0,414.14,418.04
INFY,2013-11-22,418.25,421.88,417.0,418.45
INFY,2013-11-25,419.0,422.35,413.38,415.75
INFY,2013-11-26,415.0,418.62,411.58,414.52
INFY,2013-11-27,415.0,416.98,410.73,411.66
INFY,2013-11-28,412.67,417.25,408.12,415.98
INFY,2013-11-29,417.0,420.75,413.75,419.32
INFY,2013-12-02,419.0,422.11,415.64,417.34
INFY,2013-12-03,415.0,419.94,415.0,418.59
INFY,2013-12-04,418.75,423.25,417.1,420.67
INFY,2013-12-05,422.5,424.88,417.75,418.91
INFY,2013-12-06,417.38,418.62,414.77,415.73
INFY,2013-12-09,420.62,423.01,415.13,417.35
INFY,2013-12-10,416.88,423.73,416.44,421.36
INFY,2013-12-11,420.62,422.71,417.5,421.79
INFY,2013-12-12,420.55,423.21,418.5,420.48
INFY,2013-12-13,418.12,422.5,418.12,421.73
INFY,2013-12-16,422.5,433.0,419.23,431.53
INFY,2013-12-17,430.64,435.61,430.64,432.04
INFY,2013-12-18,431.25,434.22,430.94,432.18
INFY,2013-12-19,432.81,443.12,431.88,439.03
INFY,2013-12-20,440.62,446.62,438.55,443.92
INFY,2013-12-23,437.5,442.49,432.57,433.56
INFY,2013-12-24,435.75,437.86,433.26,435.8
INFY,2013-12-26,435.88,441.8,435.47,440.08
INFY,2013-12-27,441.25,446.5,441.24,445.16
INFY,2013-12-30,445.96,446.88,434.38,437.79
INFY,2013-12-31,437.5,440.21,435.03,435.71
INFY,2014-01-01,436.5,437.38,432.76,433.5
INFY,2014-01-02,432.91,438.5,432.91,435.07
INFY,2014-01-03,434.38,446.88,431.78,445.64
INFY,2014-01-06,446.89,447.56,433.58,439.74
INFY,2014-01-07,439.88,440.74,430.84,432.14
INFY,2014-01-08,432.62,434.38,427.62,428.51
INFY,2014-01-09,430.0,435.25,427.23,431.35
INFY,2014-01-10,436.25,446.88,431.0,443.91
INFY,2014-01-13,447.75,459.38,447.75,458.12
INFY,2014-01-14,455.62,461.88,455.06,460.84
INFY,2014-01-15,461.91,465.54,460.12,464.01
INFY,2014-01-16,462.38,467.18,461.71,465.63
INFY,2014-01-17,466.12,470.58,465.0,466.22
INFY,2014-01-20,464.0,469.99,463.06,468.66
INFY,2014-01-21,468.75,471.25,464.79,469.79
INFY,2014-01-22,467.65,472.25,467.51,470.74
INFY,2014-01-23,473.01,474.88,470.11,474.06
INFY,2014-01-24,470.62,474.62,469.34,469.77
INFY,2014-01-27,465.0,470.49,463.9,466.52
INFY,2014-01-28,463.38,463.59,458.36,459.39
INFY,2014-01-29,458.25,467.96,456.71,464.73
INFY,2014-01-30,462.96,464.59,457.5,463.03
INFY,2014-01-31,462.5,467.47,460.82,462.64
INFY,2014-02-03,460.62,461.5,453.1,453.64
INFY,2014-02-04,447.62,448.99,443.32,445.14
INFY,2014-02-05,447.5,448.62,442.84,447.66
INFY,2014-02-06,446.5,447.88,442.62,445.46
INFY,2014-02-07,448.38,450.23,443.61,445.82
INFY,2014-02-10,447.49,448.25,444.69,446.73
INFY,2014-02-11,448.0,452.75,446.69,449.53
INFY,2014-02-12,450.06,453.43,449.15,450.01
INFY,2014-02-13,450.6,452.24,447.51,448.23
INFY,2014-02-14,451.94,458.0,450.41,455.54
INFY,2014-02-17,460.62,460.62,456.11,457.27
INFY,2014-02-18,455.88,461.83,455.88,460.25
INFY,2014-02-19,461.96,470.25,461.89,469.17
INFY,2014-02-20,468.11,468.11,463.25,463.91
INFY,2014-02-21,467.0,469.42,465.91,468.84
INFY,2014-02-24,468.25,469.21,466.25,468.74
INFY,2014-02-25,469.38,474.01,469.38,472.86
INFY,2014-02-26,472.5,477.23,471.51,475.94
INFY,2014-02-28,470.14,479.64,470.14,478.11
INFY,2014-03-03,478.12,481.24,473.99,474.78
INFY,2014-03-04,471.25,478.06,470.24,474.94
INFY,2014-03-05,478.49,480.55,476.24,477.71
INFY,2014-03-06,479.75,481.24,477.17,478.99
INFY,2014-03-07,478.38,479.25,463.54,467.54
INFY,2014-03-10,466.21,466.21,455.66,458.95
INFY,2014-03-11,456.62,463.61,453.88,459.42
INFY,2014-03-12,459.17,462.92,456.5,458.91
INFY,2014-03-13,427.5,429.99,417.5,419.7
INFY,2014-03-14,417.5,425.49,416.88,424.27
INFY,2014-03-18,425.0,426.49,417.5,418.82
INFY,2014-03-19,418.75,419.73,404.84,408.97
INFY,2014-03-20,408.75,418.69,408.75,412.88
INFY,2014-03-21,416.25,417.25,408.81,413.21
INFY,2014-03-24,409.02,414.81,408.75,409.48
INFY,2014-03-25,406.0,409.96,405.75,406.8
INFY,2014-03-26,407.5,408.62,403.83,406.11
INFY,2014-03-27,406.0,407.86,401.99,403.88
INFY,2014-03-28,405.01,409.88,403.41,407.83
INFY,2014-03-31,410.66,413.12,403.76,410.35
INFY,2014-04-01,410.38,415.62,409.38,414.24
INFY,2014-04-02,418.6,418.75,413.81,415.26
INFY,2014-04-03,417.44,418.5,414.88,417.27
INFY,2014-04-04,418.88,419.5,413.26,414.51
INFY,2014-04-07,412.25,414.31,407.0,411.67
INFY,2014-04-09,410.13,413.73,403.81,406.82
INFY,2014-04-10,406.81,407.22,398.27,400.15
INFY,2014-04-11,401.25,406.95,395.62,404.39
INFY,2014-04-15,416.52,423.5,405.94,407.48
INFY,2014-04-16,405.24,405.24,393.44,394.66
INFY,2014-04-17,397.5,401.26,394.79,399.01
INFY,2014-04-21,401.25,402.5,396.25,397.87
INFY,2014-04-22,396.51,400.0,392.8,393.83
INFY,2014-04-23,396.76,398.98,395.5,396.58
INFY,2014-04-24,396.58,396.58,396.58,396.58
INFY,2014-04-25,398.5,400.0,395.42,396.95
INFY,2014-04-28,396.12,399.12,395.62,397.26
INFY,2014-04-29,397.88,399.38,396.38,397.22
INFY,2014-04-30,397.21,398.75,396.38,397.6
INFY,2014-05-02,398.12,405.88,398.12,402.46
INFY,2014-05-05,399.0,404.12,396.82,397.11
INFY,2014-05-06,397.11,398.06,394.38,395.64
INFY,2014-05-07,393.88,396.25,381.25,383.42
INFY,2014-05-08,383.75,386.05,380.81,383.16
INFY,2014-05-09,383.12,390.62,381.61,388.93
INFY,2014-05-12,389.77,398.31,388.13,396.89
INFY,2014-05-13,397.88,409.38,397.88,408.16
INFY,2014-05-14,406.28,408.12,402.14,406.76
INFY,2014-05-15,406.76,411.86,400.66,409.06
INFY,2014-05-16,412.38,417.5,382.38,397.19
INFY,2014-05-19,399.75,399.75,375.01,376.88
INFY,2014-05-20,381.12,392.36,380.27,390.27
INFY,2014-05-21,389.75,395.54,387.38,394.64
INFY,2014-05-22,395.0,397.5,385.14,389.24
INFY,2014-05-23,390.62,396.38,376.52,383.69
INFY,2014-05-26,383.88,388.87,381.27,386.86
INFY,2014-05-27,387.5,394.38,387.44,391.76
INFY,2014-05-28,390.44,398.5,389.75,396.66
INFY,2014-05-29,378.12,378.12,364.38,365.56
INFY,2014-05-30,367.5,369.93,360.0,367.42
INFY,2014-06-02,370.06,374.71,370.06,374.14
INFY,2014-06-03,376.0,379.62,371.84,377.15
INFY,2014-06-04,376.88,378.42,369.19,373.06
INFY,2014-06-05,375.0,383.55,370.25,380.14
INFY,2014-06-06,375.02,376.25,368.75,375.38
INFY,2014-06-09,375.75,376.88,372.01,373.31
INFY,2014-06-10,375.0,386.15,374.54,384.39
INFY,2014-06-11,388.12,407.16,386.29,399.17
INFY,2014-06-12,410.0,412.13,390.09,396.88
INFY,2014-06-13,398.56,400.88,391.38,398.38
INFY,2014-06-16,398.25,407.46,397.5,405.52
INFY,2014-06-17,406.12,408.38,402.32,405.86
INFY,2014-06-18,405.62,409.38,401.59,405.06
INFY,2014-06-19,405.73,415.38,405.64,413.99
INFY,2014-06-20,415.0,417.42,411.61,414.58
INFY,2014-06-23,412.5,413.62,402.68,404.07
INFY,2014-06-24,403.75,404.36,399.02,400.48
INFY,2014-06-25,405.62,405.62,400.75,401.41
INFY,2014-06-26,402.5,404.38,396.09,397.81
INFY,2014-06-27,400.0,404.45,396.5,402.92
INFY,2014-06-30,402.5,407.88,401.42,406.94
INFY,2014-07-01,405.62,406.85,400.75,402.63
INFY,2014-07-02,401.5,405.45,399.77,401.91
INFY,2014-07-03,401.27,403.55,398.81,401.34
INFY,2014-07-04,400.01,407.3,400.01,405.74
INFY,2014-07-07,408.12,421.0,407.5,418.18
INFY,2014-07-08,418.62,425.79,412.88,417.77
INFY,2014-07-09,416.25,423.0,411.25,413.79
INFY,2014-07-10,414.38,422.71,406.33,411.59
INFY,2014-07-11,425.17,429.0,412.54,415.83
INFY,2014-07-14,414.38,414.38,398.23,403.16
INFY,2014-07-15,404.88,407.24,402.13,403.21
INFY,2014-07-16,405.0,405.62,400.41,403.7
INFY,2014-07-17,407.51,418.24,403.96,404.91
INFY,2014-07-18,406.62,409.34,405.45,406.44
INFY,2014-07-21,406.88,409.17,398.51,400.09
INFY,2014-07-22,400.62,405.84,399.76,404.21
INFY,2014-07-23,406.12,419.38,406.12,418.68
INFY,2014-07-24,418.0,424.38,415.18,422.78
INFY,2014-07-25,424.88,424.88,413.09,419.02
INFY,2014-07-28,418.12,423.38,415.11,421.39
INFY,2014-07-30,424.25,424.25,418.2,421.52
INFY,2014-07-31,422.5,424.36,417.9,420.96
INFY,2014-08-01,418.75,424.0,416.25,417.66
INFY,2014-08-04,419.38,435.36,418.66,433.19
INFY,2014-08-05,434.5,440.0,433.76,439.12
INFY,2014-08-06,440.62,451.04,440.62,446.98
INFY,2014-08-07,437.38,443.05,435.29,438.42
INFY,2014-08-08,437.5,440.0,434.38,435.33
INFY,2014-08-11,440.5,447.96,438.75,446.69
INFY,2014-08-12,449.88,449.88,442.62,447.1
INFY,2014-08-13,445.01,453.12,443.84,451.05
INFY,2014-08-14,451.0,453.46,448.33,451.57
INFY,2014-08-18,451.5,451.5,443.75,444.98
INFY,2014-08-19,445.12,448.62,441.25,443.48
INFY,2014-08-20,445.38,447.81,443.38,444.32
INFY,2014-08-21,444.53,445.42,441.25,443.62
INFY,2014-08-22,443.62,451.0,443.5,450.12
INFY,2014-08-25,449.88,454.46,445.26,453.48
INFY,2014-08-26,452.75,455.0,450.0,453.02
INFY,2014-08-27,453.75,456.25,450.14,453.82
INFY,2014-08-28,453.62,454.21,447.65,449.85
INFY,2014-09-01,451.26,452.36,448.12,449.96
INFY,2014-09-02,450.0,453.12,444.44,451.72
INFY,2014-09-03,451.25,468.3,451.25,466.78
INFY,2014-09-04,465.62,465.62,462.23,463.59
INFY,2014-09-05,466.5,474.38,463.17,466.34
INFY,2014-09-08,466.59,473.81,466.59,472.71
INFY,2014-09-09,468.5,469.43,465.0,467.01
INFY,2014-09-10,463.5,463.5,457.5,458.41
INFY,2014-09-11,459.25,462.46,453.83,460.52
INFY,2014-09-12,461.0,463.5,456.25,458.74
INFY,2014-09-15,458.12,458.5,453.41,455.16
INFY,2014-09-16,455.75,461.31,452.95,456.41
INFY,2014-09-17,459.99,468.51,458.89,467.63
INFY,2014-09-18,459.24,466.21,456.81,462.12
INFY,2014-09-19,462.38,473.49,460.16,462.76
INFY,2014-09-22,460.0,460.34,454.0,456.33
INFY,2014-09-23,455.62,460.43,449.44,450.89
INFY,2014-09-24,453.75,459.03,449.78,455.6
INFY,2014-09-25,456.25,464.85,455.75,461.38
INFY,2014-09-26,460.62,465.03,457.56,460.02
INFY,2014-09-29,462.62,470.12,460.14,468.63
INFY,2014-09-30,468.02,469.54,462.64,468.47
INFY,2014-10-01,465.25,482.49,465.25,480.91
INFY,2014-10-07,471.16,486.62,471.16,478.91
INFY,2014-10-08,473.12,474.0,455.12,456.27
INFY,2014-10-09,462.5,464.25,453.24,455.85
INFY,2014-10-10,457.5,488.5,446.59,486.08
INFY,2014-10-13,486.16,498.12,486.16,492.82
INFY,2014-10-14,495.62,495.62,487.5,489.79
INFY,2014-10-15,489.79,489.79,489.79,489.79
INFY,2014-10-16,487.51,492.29,481.79,483.16
INFY,2014-10-17,483.11,490.35,479.64,481.46
INFY,2014-10-20,481.62,482.82,475.26,476.54
INFY,2014-10-21,481.24,481.24,463.75,471.62
INFY,2014-10-22,476.16,476.49,472.02,474.51
INFY,2014-10-27,481.25,481.25,472.77,475.38
INFY,2014-10-28,470.62,476.54,470.62,473.53
INFY,2014-10-29,476.62,486.59,476.62,485.18
INFY,2014-10-30,487.0,497.66,487.0,493.32
INFY,2014-10-31,498.38,508.25,498.38,506.41
INFY,2014-11-03,509.61,513.75,504.06,510.74
INFY,2014-11-05,510.62,519.25,507.12,515.6
INFY,2014-11-07,514.79,522.88,514.79,520.83
INFY,2014-11-10,521.88,522.64,517.5,520.69
INFY,2014-11-11,520.62,520.62,512.97,515.65
INFY,2014-11-12,515.12,518.84,512.14,513.25
INFY,2014-11-13,515.25,525.13,514.05,522.33
INFY,2014-11-14,524.25,526.43,521.75,523.96
INFY,2014-11-17,523.12,528.49,518.51,527.31
INFY,2014-11-18,528.12,528.47,521.51,522.79
INFY,2014-11-19,522.5,523.74,517.47,521.67
INFY,2014-11-20,523.75,529.06,522.98,528.2
INFY,2014-11-21,521.25,522.38,512.7,518.27
INFY,2014-11-24,525.0,535.21,523.99,534.39
INFY,2014-11-25,536.88,539.99,530.75,537.9
INFY,2014-11-26,537.5,539.71,533.95,537.56
INFY,2014-11-27,540.24,547.05,539.0,545.74
INFY,2014-11-28,546.26,549.75,542.92,544.98
INFY,2014-12-01,548.38,550.28,536.58,543.73
INFY,2014-12-02,541.24,541.24,528.75,531.65
INFY,2014-12-03,525.38,533.24,521.14,530.88
INFY,2014-12-04,527.5,536.22,523.75,525.45
INFY,2014-12-05,528.75,529.15,514.95,517.58
INFY,2014-12-08,502.25,504.75,489.44,492.54
INFY,2014-12-09,495.69,496.5,488.11,491.2
INFY,2014-12-10,491.5,496.25,489.77,490.94
INFY,2014-12-11,487.75,488.49,478.75,480.26
INFY,2014-12-12,484.76,490.1,479.52,484.66
INFY,2014-12-15,476.24,489.31,476.23,481.2
INFY,2014-12-16,481.42,487.9,481.42,484.5
INFY,2014-12-17,484.0,488.88,474.08,484.62
INFY,2014-12-18,488.5,495.45,486.19,491.48
INFY,2014-12-19,499.4,502.0,496.5,499.66
INFY,2014-12-22,501.5,502.52,493.84,499.9
INFY,2014-12-23,500.21,505.48,490.9,492.91
INFY,2014-12-24,494.0,496.75,478.76,482.64
INFY,2014-12-26,486.27,490.17,482.74,488.06
INFY,2014-12-29,489.01,493.2,488.12,489.45
INFY,2014-12-30,490.56,493.75,489.2,491.59
INFY,2014-12-31,488.75,494.74,487.5,493.14
INFY,2015-01-01,492.24,495.5,489.23,493.6
INFY,2015-01-02,493.0,504.76,493.0,503.3
INFY,2015-01-05,502.48,507.5,494.38,498.98
INFY,2015-01-06,495.0,496.25,483.52,488.55
INFY,2015-01-07,491.25,493.69,487.5,490.89
INFY,2015-01-08,496.4,499.25,487.5,493.36
INFY,2015-01-09,495.02,527.25,478.26,518.61
INFY,2015-01-12,523.0,529.8,518.75,528.99
INFY,2015-01-13,526.95,526.95,518.75,522.22
INFY,2015-01-14,524.62,533.25,523.15,532.16
INFY,2015-01-15,533.8,538.2,528.06,533.56
INFY,2015-01-16,537.0,540.0,528.0,529.58
INFY,2015-01-19,530.0,533.09,523.65,525.62
INFY,2015-01-20,526.75,533.25,525.36,531.05
INFY,2015-01-21,532.88,543.99,529.5,542.47
INFY,2015-01-22,543.7,550.75,540.33,549.11
INFY,2015-01-23,550.0,556.25,541.28,553.76
INFY,2015-01-27,555.25,555.25,532.53,534.12
INFY,2015-01-28,537.5,538.7,532.58,536.14
INFY,2015-01-29,536.25,537.47,531.9,536.38
INFY,2015-01-30,540.38,540.64,531.74,535.47
INFY,2015-02-02,535.38,538.0,531.51,534.21
INFY,2015-02-03,534.21,534.99,525.5,530.22
INFY,2015-02-04,534.97,537.5,531.6,535.71
INFY,2015-02-05,537.7,555.0,537.0,548.45
INFY,2015-02-06,551.25,561.95,547.12,557.62
INFY,2015-02-09,550.0,563.5,550.0,562.22
INFY,2015-02-10,560.75,574.5,560.25,569.58
INFY,2015-02-11,570.12,573.3,564.06,571.21
INFY,2015-02-12,570.75,580.49,568.25,577.8
INFY,2015-02-13,574.9,581.67,571.5,574.03
INFY,2015-02-16,570.08,576.72,566.31,569.69
INFY,2015-02-18,572.64,576.24,564.54,574.12
INFY,2015-02-19,573.5,583.5,573.01,581.17
INFY,2015-02-20,582.12,584.0,569.22,570.78
INFY,2015-02-23,575.0,577.3,562.03,566.4
INFY,2015-02-24,569.75,573.99,564.4,568.2
INFY,2015-02-25,572.22,583.7,570.0,579.4
INFY,2015-02-26,576.88,577.25,561.35,564.53
INFY,2015-02-27,568.72,570.16,562.88,566.44
INFY,2015-03-02,575.75,577.12,569.51,572.92
INFY,2015-03-03,572.5,575.74,569.58,574.46
INFY,2015-03-04,575.0,578.47,562.97,568.66
INFY,2015-03-05,566.76,574.69,558.34,561.9
INFY,2015-03-09,564.75,564.75,544.75,547.51
INFY,2015-03-10,549.53,551.74,540.05,549.5
INFY,2015-03-11,548.53,560.0,542.28,545.55
INFY,2015-03-12,544.75,556.61,544.25,554.58
INFY,2015-03-13,556.25,557.5,548.1,555.1
INFY,2015-03-16,552.64,570.5,552.64,566.66
INFY,2015-03-17,566.66,569.88,554.31,560.12
INFY,2015-03-18,563.62,565.71,555.64,557.38
INFY,2015-03-19,558.65,562.25,555.69,557.61
INFY,2015-03-20,560.25,567.22,558.24,564.36
INFY,2015-03-23,563.25,568.75,556.38,558.36
INFY,2015-03-24,558.72,563.35,551.5,552.86
INFY,2015-03-25,555.72,557.29,550.19,554.78
INFY,2015-03-26,552.0,553.72,533.0,536.59
INFY,2015-03-27,541.0,556.17,540.75,550.54
INFY,2015-03-30,551.4,560.0,548.72,557.0
INFY,2015-03-31,561.25,568.41,551.09,554.59
INFY,2015-04-01,549.72,549.88,539.42,543.49
INFY,2015-04-06,544.75,546.17,540.1,544.55
INFY,2015-04-07,543.75,545.7,534.5,539.88
INFY,2015-04-08,545.62,551.22,543.26,550.14
INFY,2015-04-09,552.85,554.72,546.1,553.75
INFY,2015-04-10,552.55,559.5,552.55,558.49
INFY,2015-04-13,559.5,561.0,554.03,559.7
INFY,2015-04-15,559.12,561.25,548.76,553.42
INFY,2015-04-16,555.5,557.75,540.12,548.66
INFY,2015-04-17,545.01,548.74,538.36,544.81
INFY,2015-04-20,544.0,545.0,528.79,533.04
INFY,2015-04-21,537.0,538.78,530.03,535.65
INFY,2015-04-22,537.76,538.75,524.49,534.42
INFY,2015-04-23,537.17,537.5,528.0,530.5
INFY,2015-04-24,533.97,537.55,495.0,498.8
INFY,2015-04-27,500.0,500.5,487.02,496.16
INFY,2015-04-28,495.5,495.5,488.0,490.23
INFY,2015-04-29,490.23,493.0,484.49,490.29
INFY,2015-04-30,490.0,491.25,483.08,485.56
INFY,2015-05-04,489.88,500.0,487.48,498.27
INFY,2015-05-05,500.0,500.92,488.01,490.69
INFY,2015-05-06,493.75,493.75,478.83,480.51
INFY,2015-05-07,480.5,491.77,477.5,486.0
INFY,2015-05-08,489.5,491.89,486.31,489.49
INFY,2015-05-11,491.25,500.0,488.05,498.41
INFY,2015-05-12,498.41,498.65,485.5,486.77
INFY,2015-05-13,487.94,491.23,482.12,489.17
INFY,2015-05-14,490.0,490.2,477.0,483.7
INFY,2015-05-15,483.75,491.65,483.08,490.44
INFY,2015-05-18,492.5,499.73,490.4,498.26
INFY,2015-05-19,496.83,508.92,496.5,505.59
INFY,2015-05-20,510.0,513.0,508.4,511.83
INFY,2015-05-21,512.22,515.47,509.31,512.11
INFY,2015-05-22,511.0,512.89,507.52,511.61
INFY,2015-05-25,512.62,514.14,501.76,504.2
INFY,2015-05-26,505.0,507.86,500.54,501.83
INFY,2015-05-27,501.75,502.25,488.75,492.12
INFY,2015-05-28,493.8,508.0,493.8,504.15
INFY,2015-05-29,501.21,514.11,500.25,505.79
INFY,2015-06-01,508.2,516.0,505.81,511.95
INFY,2015-06-02,512.03,513.78,501.25,502.16
INFY,2015-06-03,504.55,509.86,502.0,505.23
INFY,2015-06-04,507.5,513.75,503.15,507.01
INFY,2015-06-05,507.5,511.0,502.04,502.91
INFY,2015-06-08,505.0,506.16,496.75,500.01
INFY,2015-06-09,500.94,501.91,495.75,498.02
INFY,2015-06-10,497.5,509.84,496.25,506.62
INFY,2015-06-11,508.99,511.19,498.76,499.41
INFY,2015-06-12,501.25,506.39,488.88,493.76
INFY,2015-06-15,488.48,499.4,484.0,495.23
INFY,2015-06-16,497.17,501.5,492.5,499.67
INFY,2015-06-17,505.5,510.5,496.1,497.85
INFY,2015-06-18,502.8,503.98,497.9,500.98
INFY,2015-06-19,505.15,505.2,496.55,497.67
INFY,2015-06-22,502.45,514.38,498.5,511.92
INFY,2015-06-23,512.5,513.7,499.08,500.2
INFY,2015-06-24,507.5,507.5,495.6,497.55
INFY,2015-06-25,499.6,501.75,493.83,495.23
INFY,2015-06-26,499.5,505.8,499.05,502.62
INFY,2015-06-29,493.5,499.75,491.25,495.08
INFY,2015-06-30,495.0,496.73,490.0,492.17
INFY,2015-07-01,494.5,502.5,493.0,498.7
INFY,2015-07-02,499.5,500.7,492.52,494.0
INFY,2015-07-03,494.0,496.5,491.0,495.15
INFY,2015-07-06,492.5,494.0,487.5,491.65
INFY,2015-07-07,492.5,495.0,489.5,490.25
INFY,2015-07-08,489.5,489.5,477.4,478.75
INFY,2015-07-09,478.75,483.0,467.02,469.0
INFY,2015-07-10,474.05,476.05,466.33,468.75
INFY,2015-07-13,470.5,477.5,467.02,475.08
INFY,2015-07-14,477.5,486.75,472.75,485.62
INFY,2015-07-15,485.0,492.98,484.0,492.0
INFY,2015-07-16,493.85,495.75,489.75,494.52
INFY,2015-07-17,495.5,502.25,494.55,500.92
INFY,2015-07-20,500.7,505.4,493.7,500.62
INFY,2015-07-21,517.5,574.5,517.5,556.33
INFY,2015-07-22,552.5,556.0,538.33,551.58
INFY,2015-07-23,551.97,558.5,545.0,549.0
INFY,2015-07-24,547.78,553.22,541.55,543.8
INFY,2015-07-27,543.45,543.97,530.22,532.65
INFY,2015-07-28,534.25,538.0,527.12,531.42
INFY,2015-07-29,537.0,546.0,532.5,542.7
INFY,2015-07-30,545.0,545.0,529.0,535.0
INFY,2015-07-31,539.28,540.67,530.0,538.53
